Basel Temperature,Basel Relative Humidity,Basel Wind Speed
10.320529,78,9
10.070529,83,11.525623
9.140529,88,10.990322
9.250529,77,13.905509
10.170529,77,12.661564
10.500529,83,6.792466
10.790529,84,4.3498964
10.910529,81,2.2768397
11.080529,76,1.9386592
10.280529,79,5.95906
9.100529,83,9.422101
8.210529,84,9.085988
8.090529,86,7.729527
7.8905287,89,7.4128532
8.070529,91,8.225035
8.190529,92,5.3517847
7.6205287,95,7.8625183
7.8305287,94,11.269782
7.2105284,94,10.464797
6.1505284,96,9.693296
5.8205285,94,10.315115
6.0705285,97,10.1887
5.8805285,97,10.990322
5.6505284,96,11.609651
7.2305284,89,13.363711
9.610529,77,16.610792
10.850529,73,16.1198
11.600529,67,18.532135
11.900529,68,18.359999
12.020529,68,16.485485
11.470529,69,14.277983
9.840529,74,14.4
8.020529,78,13.246826
6.5905285,77,11.720751
6.4505286,84,12.031756
6.1805286,86,11.988594
6.0205283,84,10.948973
5.9205284,84,10.233123
5.5105286,90,10.233123
5.2505283,93,10.587918
4.9305286,92,10.383987
4.3005285,94,7.9036193
4.1805286,90,5.95906
4.3905287,83,8.699793
4.6305285,81,10.464797
5.5805287,76,9.290511
6.6005287,70,9.422101
6.7805285,73,8.404285
7.7105284,76,6.989936
9.240529,75,5.634891
10.680529,72,2.9024127
8.500529,77,3.2599385
9.120529,78,3.396233
9.020529,79,4.8433046
8.830529,79,5.95906
8.920529,77,6.725354
9.390529,78,7.628263
8.910529,82,8.699793
8.680529,85,8.854829
8.620529,85,8.557102
8.160529,84,8.854829
7.4705286,84,8.891343
6.7305284,84,7.729527
6.2005286,83,7.5685663
5.6405287,87,6.6185193
5.3805285,88,4.510787
5.3905287,87,4.452954
5.540529,83,5.937272
5.5005283,80,7.5170207
5.5305285,77,10.24578
4.5705285,80,9.83268
3.9705286,85,10.028439
5.1905284,84,10.137692
7.6005287,78,11.043261
10.100529,68,12.313893
10.460529,68,11.090103
11.730529,65,13.276144
12.130529,66,13.779114
11.960529,64,13.979872
9.8005295,67,15.192682
6.9205284,82,13.551501
5.790529,87,12.496718
5.4905286,81,12.229406
5.1305285,83,12.496718
4.4805284,88,12.819235
4.1705284,90,12.768586
4.0805287,88,12.768586
4.0105286,86,12.738099
3.8405285,86,11.720751
3.5805285,87,10.883676
3.6405284,86,11.609651
3.2005286,88,11.792404
2.2305286,92,13.584932
2.0305285,92,13.089354
1.8705287,93,12.387348
2.4205287,88,12.55879
4.3105288,83,13.527572
6.9605284,76,14.372974
9.090529,66,15.937878
9.460529,63,16.946787
10.8005295,59,16.854767
11.520529,59,15.137133
11.130529,62,13.708391
10.660529,57,14.982228
8.610529,59,15.696165
8.100529,61,13.479583
7.8905287,66,15.315873
7.6105285,72,15.315873
7.3205285,76,17.174677
6.9205284,80,15.876775
6.4505286,85,13.584932
6.1205287,88,11.753877
5.9405284,90,11.298495
5.6205287,92,11.503113
5.5005283,93,10.829958
5.5805287,93,10.829958
5.7105284,92,10.30883
5.9005284,91,10.30883
6.5705285,88,8.669949
7.1705284,86,6.151683
7.4905286,87,6.9899354
8.650529,88,2.1897945
9.580529,86,8.669949
8.970529,76,5.3999996
10.110529,79,13.75558
9.720529,76,14.494192
9.240529,79,11.966954
8.470529,83,13.138765
8.0505295,85,8.534353
7.8905287,85,6.9247384
7.5805287,83,7.5942073
7.5205283,80,6.489992
8.060529,76,5.4119864
7.9305286,78,2.6208394
7.1805286,80,3.0758414
6.0305285,82,8.225035
5.9405284,86,7.653705
5.9005284,88,5.634891
5.8105288,88,6.8399997
5.4805284,85,7.92
4.4805284,83,7.5942073
4.3605285,83,7.928177
3.6505284,90,9.178235
3.3905284,89,9
4.6505284,90,7.7879906
7.0805287,83,12.538134
9.330529,74,12.738099
11.250529,62,10.446206
11.710529,62,15.745627
12.780529,59,11.298495
10.380529,70,11.753876
9.5505295,75,17.873556
9.810529,74,16.676977
10.290529,69,17.28
10.720529,72,15.876775
10.510529,77,14.480773
10.310529,81,12.287555
11.260529,78,9
12.120529,75,12.72283
12.520529,74,16.516901
12.330529,75,18.11841
12.380529,75,17.31746
12.480529,74,17.447933
12.400529,75,20.870687
11.890529,76,19.562946
11.5505295,78,19.914217
11.510529,78,19.93048
12.030529,76,20.268991
12.900529,74,25.38702
13.870529,71,26.072052
14.410529,71,28.528723
15.840529,65,33.27031
15.780529,67,31.006012
15.710529,69,26.200977
15.5505295,67,25.582806
14.860529,67,22.553934
13.900529,70,20.172853
14.140529,68,19.083395
14.030529,67,18.581022
13.760529,67,15.696165
13.8005295,66,14.081477
13.350529,68,12.261157
12.890529,69,8.891343
12.580529,70,6.830519
12.320529,72,6.12
12.040529,73,7.289444
12.010529,71,7.9036193
12.250529,69,6.618519
12.250529,70,6.6087217
12.290529,69,7.10031
12.250529,68,6.489992
12.270529,67,7.2359104
13.390529,64,9.659814
14.710529,62,17.148247
14.640529,65,21.407139
13.970529,71,5.815978
16.090528,64,8.759178
17.05053,56,21.605999
16.580528,58,10.948973
15.790529,60,9
13.780529,66,8.534353
12.870529,80,5.1165614
12.090529,87,1.609969
11.8005295,89,3.7064266
11.940529,87,8.12197
12.230529,81,15.546833
11.910529,80,13.397612
11.330529,84,23.664352
9.920529,78,26.649727
10.230529,75,24.569832
9.340529,66,21.120682
9.040529,65,20.08916
8.910529,63,20.746122
8.650529,62,23.686249
7.7105284,68,22.725668
8.270529,64,27.438046
8.850529,60,37.44346
9.220529,59,39.771446
9.100529,61,39.738846
9.900529,58,33.541878
9.360529,62,33.541878
8.560529,67,31.70658
7.9605284,70,31.999523
7.4405284,72,31.450073
6.790529,81,27.047956
6.4005284,84,21.288757
5.8905287,82,28.766228
3.1905286,84,22.702845
2.8105285,89,19.174856
3.1005285,89,17.884428
3.4805286,88,16.29174
3.6805286,88,15.021105
3.1605287,80,19.694992
2.7305286,79,18.692286
2.2405286,79,19.130875
1.5105287,81,16.279802
0.81052864,84,13.854155
0.39052868,85,11.592894
0.14052865,85,11.090103
0.86052865,81,12.768586
1.2405287,81,11.966953
1.8705287,79,10.1887
2.2405286,81,9.178235
3.8605285,74,22.461807
3.7405286,74,22.553936
3.8705285,75,24.387177
3.5205286,71,26.64
2.6705287,76,20.880001
1.8705287,80,17.64
0.8905287,83,15.876775
0.18052867,85,12.245294
-0.36947134,88,7.9932976
-0.43947133,90,5.00128
-0.5394713,91,4.1046314
-0.62947136,91,4.6102495
-0.62947136,92,4.452954
-0.7494713,93,3.96
-0.95947134,93,3.9763298
-1.2294713,94,3.8939953
-1.4094714,95,3.9763298
-1.1394713,91,5.815978
-1.1194713,86,5.6920996
-1.0594714,85,4.0249224
-0.81947136,83,2.5959969
-0.15947133,76,1.8
0.46052867,73,1.835647
1.0905286,70,3.396233
1.9405286,73,3.096837
2.6305285,67,1.9386592
2.8605285,62,2.16
2.7105286,62,2.5455842
2.3305285,63,2.5455842
1.8005286,65,6.1305785
0.35052866,74,8.891343
-0.029471342,72,8.209263
-0.36947134,71,8.311245
-0.70947134,74,6.519877
-1.0094713,75,5.771239
-1.2694713,78,5.6233797
-0.82947135,74,8.161764
-0.63947135,64,11.966954
-0.64947134,64,9.178235
-1.0494714,64,10.315115
-1.0194713,74,8.287822
-0.59947133,72,5.634891
0.06052866,68,8.14587
0.40052867,67,9.504272
0.78052866,65,11.090103
2.7905285,52,13.202726
4.2705283,47,16.79314
5.4705286,47,16.055355
5.9305286,51,12.964998
6.5305285,32,21.2522
6.1405287,30,31.487139
6.040529,34,37.47633
5.9205284,45,42.206066
5.7705283,55,45.526833
5.3505287,64,40.13475
5.5305285,65,40.7373
6.0305285,65,45.42424
5.8405285,64,52.025913
5.7205286,66,48.525276
5.4505286,65,44.645805
5.4405284,66,40.14121
5.0905285,71,31.255795
4.7505283,75,22.608458
3.9905286,80,18.39878
3.0505285,85,18.161278
3.6005285,78,15.484185
3.8305285,75,9.531505
3.8605285,80,8.669949
4.3605285,83,7.2
5.4905286,72,22.565422
4.6705284,78,29.964457
5.7505283,71,31.435646
4.4405284,78,19.523155
5.9405284,58,27.055143
5.7605286,57,25.537172
5.8405285,61,20.87379
3.8805285,72,18.075441
2.6205285,66,15.0038395
2.8705285,73,14.973576
4.2505283,61,15.484185
3.2205286,73,30.659237
4.0505285,70,30.378967
4.7405286,72,34.9923
4.9605284,69,38.349712
4.4205284,73,41.94116
3.9805286,74,39.95351
3.4505286,79,39.938915
3.8105285,73,38.278683
3.9305286,72,36.719997
3.1905286,73,32.86861
3.4605286,74,33.53415
3.3205285,76,29.69727
3.4805286,75,30.631746
4.0505285,70,30.551254
5.0305285,63,28.930204
5.9905286,61,27.067116
6.7505283,58,26.111792
6.9905286,58,25.764534
7.0105286,61,22.26477
6.7005286,64,16.418526
6.3205285,64,20.46941
6.3805285,65,21.485697
5.1805286,67,21.67487
4.3005285,65,17.935081
3.5805285,70,12.7279215
2.8005285,76,9.686609
2.3505285,79,6.151683
2.2105286,79,3.6
2.9505286,75,3.2599385
3.6205285,73,5.1919937
3.6205285,74,8.161764
2.0105286,78,8.311245
1.0305287,82,7.5685663
1.3805287,82,5.04
1.3105286,82,5.1165614
1.2705287,86,6.5693827
0.54052866,87,7.9932976
2.6805286,73,11.165805
3.8805285,73,20.892412
4.6505284,70,19.852295
5.8905287,68,20.172853
5.7105284,68,18.014393
5.5205283,67,17.294992
4.9505286,66,15.4800005
4.3605285,68,15.158522
3.3105285,75,14.84318
2.9805286,77,15.192682
1.9005287,81,12.303366
1.3905287,83,10.1887
1.1005287,84,8.913181
0.86052865,83,9.449572
0.6905287,79,9.021574
0.19052866,77,7.5685663
-0.20947134,80,7.491114
-0.10947134,81,9.178235
0.7705287,73,10.464798
0.44052866,73,12.7279215
0.54052866,70,12.599999
0.9505287,66,15.137133
1.4205287,62,16.23596
2.2305286,57,15.137133
2.3805285,58,16.179987
3.0505285,56,19.855558
3.6205285,54,19.296133
5.2305284,59,22.057161
5.6905284,59,21.924562
5.8605285,60,22.26768
5.2005286,64,20.523157
5.1205287,67,12.313894
4.9205284,72,4.5536795
4.9905286,74,3.2599385
4.3605285,84,10.587917
3.8205285,88,8.435069
3.1705287,89,6.792466
3.2905285,89,5.0911684
3.3205285,87,11.304229
2.3505285,90,12.959999
2.0205286,88,11.5199995
1.7105286,86,12.245294
1.2505287,86,14.044615
0.5705287,88,12.979984
-0.28947133,88,13.324863
-0.8594713,91,12.599999
-0.9194713,90,11.525623
-0.6194713,89,10.08
0.29052866,86,9.178235
1.3305286,81,7.7043357
2.3205285,80,12.24
3.9205287,80,15.273505
4.1505284,76,19.110542
4.0605288,76,22.366402
3.3905284,79,22.065973
2.2505286,83,18.72
1.9705287,85,18.0036
1.7305287,85,16.203999
1.5205287,86,13.679999
1.1205287,90,10.446206
0.7505287,91,8.825508
0.61052865,91,7.0911775
0.53052866,90,5.991594
0.050528657,92,8.217153
-0.30947134,93,5.8603754
-0.56947136,93,7.127636
-0.7394713,94,7.5685663
-0.45947134,94,7.8954163
-0.32947135,94,7.69592
-0.6094713,94,9.9571085
-0.52947134,93,11.252519
-0.33947134,91,15.745627
0.34052867,86,18.36353
1.8605287,79,16.071491
3.4005284,71,19.386591
5.3305287,62,16.075521
5.7005286,60,18.161278
5.2005286,62,20.188908
4.4605284,64,19.296135
3.0805285,70,16.263872
1.2305287,83,13.627795
1.1105287,85,14.917212
0.91052866,88,15.5843
0.55052865,89,14.404499
0.050528657,90,13.75558
-0.28947133,91,12.661564
-0.5594713,92,12.768586
-1.0494714,92,14.336861
-1.2494713,93,15.94601
-1.2994714,94,16.981165
-1.1794714,93,18.681883
-1.0494714,92,19.930477
-0.90947133,92,21.288757
-0.7494713,93,22.086521
-0.76947135,94,21.288757
-0.51947135,92,20.188908
0.09052865,86,20.49156
0.6405287,82,20.523157
1.1705287,78,19.734436
2.0505285,72,13.570615
2.4205287,71,12.979984
2.6005285,70,12.864649
2.4005284,70,12.641076
1.7105286,74,10.787993
1.2605287,78,9.511088
0.87052864,81,6.3690495
0.34052867,85,5.6920996
-0.04947134,90,3.2599385
-0.04947134,90,2.8799999
-0.08947134,86,4.8433046
0.000528658,85,5.495161
0.16052866,83,6.0347
-0.059471346,89,6.725354
-0.32947135,89,7.172949
-0.48947132,88,7.42159
-0.65947133,88,7.5685663
-0.94947135,88,7.24486
-1.2194713,88,7.8954163
-1.3094714,88,10.636766
-1.0094713,84,13.202726
0.030528657,77,14.658676
1.1405287,71,15.034041
2.0505285,68,10.823973
2.0105286,73,7.2
2.8905284,72,9.3669195
3.5505285,72,9.007196
3.5705285,74,9
1.6805286,84,9.0645685
0.20052865,93,4.802999
-0.29947135,95,4.32
0.000528658,91,6.87779
1.4205287,76,9.47012
0.46052867,76,8.473393
-0.39947134,80,4.3498964
-0.9294713,84,2.16
-1.2494713,86,4.198285
-1.1494713,89,7.289444
-0.63947135,85,7.754637
-0.5494713,84,6.6185193
-0.71947134,87,7.2805495
-1.0294713,90,7.172949
-1.2594713,91,3.396233
-1.1494713,91,2.4149535
-0.5494713,84,2.5455842
0.39052868,78,3.319036
1.4105287,72,3.563818
1.5605286,72,5.0142193
2.0105286,67,6.4799995
2.3405285,66,7.9526596
2.5405285,65,8.707238
2.5205286,68,7.968939
1.2805287,78,9.585739
0.21052867,86,7.491114
0.6405287,90,6.763786
0.8805287,93,6.162207
0.90052867,94,3.2399998
0.55052865,96,3.6179552
0.73052865,93,0.8049845
0.66052866,94,2.0991426
0.91052866,93,1.8
0.7105287,94,3.396233
0.68052864,95,4.379589
0.74052864,95,8.311245
0.66052866,93,11.384199
0.44052866,89,16.595179
0.29052866,86,20.163212
0.000528658,88,21.316135
0.030528657,86,21.67487
0.67052865,84,20.268991
1.4905287,81,18.218275
2.1805286,77,16.279802
3.2405286,71,17.76081
3.6405284,70,18.532133
3.8005285,70,18.331741
3.8705285,71,19.469975
3.4805286,73,19.721298
3.0205286,78,20.12461
2.7105286,81,20.519999
2.3905284,82,21.485697
2.1405284,79,23.377836
1.7705287,80,22.553936
1.6105287,81,19.559633
0.31052867,86,16.167967
0.53052866,86,13.797912
1.0105287,82,17.313717
0.9605287,80,19.09358
0.73052865,83,18.806337
0.7005287,82,19.559633
0.67052865,83,18.844202
0.68052864,84,17.106628
0.67052865,85,16.700275
0.8905287,83,19.881649
1.5805286,77,22.346113
2.4005284,73,21.485697
3.0405285,69,20.082708
2.1505284,68,10.086427
2.5905285,66,10.495713
2.4905286,66,11.659777
2.2605286,67,11.966953
1.3105286,72,10.086427
0.5705287,76,8.4042845
-0.13947135,80,8.0899935
-0.65947133,81,7.7043357
-0.96947134,82,7.127636
-1.1894714,82,6.4096174
-1.0294713,80,6.3690495
-0.36947134,77,6.9527545
-0.15947133,84,11.304229
-0.93947136,86,11.367109
-1.0594714,86,10.390226
-0.76947135,83,10.137692
-0.38947132,80,10.239453
-0.21947134,78,10.239453
-0.44947132,79,10.041354
-0.19947135,78,10.8955765
0.22052866,80,13.084402
1.0105287,78,16.263872
1.7705287,72,16.923828
2.4405286,68,14.830076
2.1505284,67,12.783802
2.4605286,64,11.090103
2.5705285,61,8.891344
2.3505285,63,6.696387
1.8205286,65,4.6800003
1.2905287,68,5.1544156
0.66052866,73,5.692099
-0.96947134,81,11.177405
-1.4894713,80,9.114471
-1.6794714,80,7.9932976
-1.5994713,77,6.12
-1.3794713,77,6.9899354
-1.4994713,76,8.64
-1.6294713,75,8.12197
-1.8894713,78,7.771331
-2.0294714,74,8.350138
-2.1494715,68,8.557102
-2.3894715,73,7.342588
-2.5294714,77,5.4833565
-2.9194715,79,4.8433046
-2.7394714,77,3.8773184
-1.5794713,75,4.452954
0.36052868,71,9.504272
2.4505286,64,16.263872
2.7505286,65,17.873556
3.0505285,62,19.353138
2.8705285,61,19.64558
2.3805285,63,17.811815
1.3105286,66,13.363711
-0.059471346,72,11.592894
-0.8694713,72,10.009036
-0.94947135,73,9.422101
-1.1094713,73,8.913181
-1.4294714,73,8.669949
-1.8894713,74,8.049845
-2.2294714,76,7.289444
-2.3894715,77,4.896529
-2.5494714,80,4.802999
-2.6994715,82,4.802999
-2.8494716,84,5.0142193
-3.0894713,85,5.00128
-3.3194714,85,4.802999
-3.7294714,88,5.4477882
-4.1994715,90,6.0347
-4.6694713,92,5.8048253
-3.3594716,85,5.0911684
-1.1494713,74,5.8603754
1.2205287,64,13.849477
2.2205286,59,19.161337
2.6105285,59,18.998316
2.6005285,59,18.043148
1.9305286,62,15.683774
0.62052864,67,12.599998
-1.1094713,72,9.585739
-1.8294713,75,6.792466
-2.0694714,76,4.8433046
-2.2794714,77,3.096837
-2.5594714,79,2.6208394
-2.8694715,81,3.6
-3.0694714,81,4.1046314
-3.2594714,78,3.4152596
-3.5594714,76,4.0249224
-3.9294715,78,4.6938252
-4.2794714,80,3.2399998
-4.5094714,84,1.835647
-4.6794715,85,1.1384199
-4.6994715,84,1.609969
-4.6194715,84,1.484318
-4.3694715,82,0
-3.5794713,77,0
-2.3594716,73,0.5091169
-1.3294713,71,2.5455842
0.23052865,62,6.0347
0.84052867,62,4.32
1.0105287,62,2.9024127
0.66052866,66,2.8116899
0.110528655,67,3.2599385
0.030528657,67,3.0758414
0.14052865,64,4.198285
-0.43947133,67,6.439876
-1.2094713,72,7.5685663
-1.5894713,74,7.0911775
-1.4194714,69,7.145796
-1.0894713,63,8.534353
-1.0694714,64,9.83268
-0.96947134,68,10.630672
-0.37947133,69,12.10157
-0.15947133,69,13.708391
0.62052864,69,16.42247
1.4505286,72,21.2522
2.1305285,73,23.828083
2.5805285,72,28.82249
2.8305285,75,31.237131
3.5705285,75,35.58359
3.4405286,82,39.60818
3.0905285,84,40.430737
3.3705285,85,40.7373
3.5005286,84,41.23532
3.8505285,82,41.12517
3.9605286,81,39.86096
3.9605286,82,38.6208
4.1005287,82,36.04677
4.3805285,83,32.24161
4.6205287,85,29.598919
4.6805286,86,27.397867
4.4205284,90,22.553934
3.2205286,93,19.174856
2.2505286,93,10.041354
1.5405287,92,6.638072
1.2805287,93,6.162207
1.6505287,92,6.8399997
0.42052865,90,15.226764
-0.7894713,93,17.193533
-0.8694713,89,14.578888
-1.1894714,88,10.163227
-0.5594713,89,7.2
0.30052868,88,7.754637
2.0005286,82,15.905319
4.0105286,78,25.099514
5.8105288,82,32.138947
5.2705283,61,30.274265
5.8005285,64,35.656357
5.5805287,71,35.428463
5.7105284,75,33.636406
5.4705286,81,36.40453
5.1805286,82,27.691935
6.1705284,89,42.206066
6.290529,92,45.242702
6.7105284,96,52.55506
6.5905285,98,40.276585
6.6705284,98,40.384235
6.5605288,98,47.373863
6.290529,97,49.362022
6.0105286,97,46.63494
5.040529,98,28.241077
0.7105287,93,20.5484
1.1405287,94,16.563911
0.78052866,94,12.620554
0.46052867,94,14.118243
0.27052864,95,4.6102495
0.13052866,96,3.6
0.13052866,96,5.8048253
0.85052866,93,1.9386592
0.48052865,95,4.802999
0.68052864,95,5.634891
0.98052865,95,11.440979
1.1305287,94,15.277749
1.0305287,95,19.770523
0.6305287,96,23.510508
0.5705287,97,30.10685
0.50052863,97,34.82895
0.48052865,97,34.30594
0.49052867,97,33.043606
0.53052866,97,36.77114
0.60052866,95,38.592266
0.43052867,92,37.490158
0.25052866,91,31.92654
0.41052866,94,27.419146
0.19052866,97,20.523155
0.18052867,97,10.948973
0.17052865,98,4.3498964
0.16052866,98,4.802999
0.030528657,97,12.849528
-0.6694713,93,15.463244
-1.1194713,95,14.587776
-0.8694713,86,10.805998
-0.21947134,75,10.829958
-0.17947134,78,7.5599995
0.22052866,85,7.8954163
-0.47947133,92,13.18308
0.7005287,87,9
1.1105287,91,6.130579
0.59052867,94,9.47012
-1.7294713,95,14.332341
-3.1394715,81,16.418526
-3.4294715,84,11.659777
-3.8794715,94,8.557102
-4.459471,94,8.209263
-4.709471,91,6.989936
-4.5994716,88,5.1165614
-4.5794716,89,3.8939953
-4.4294715,90,2.5959969
-4.2194715,93,2.5959969
-4.2294717,92,3.8268526
-3.9694715,93,2.9024127
-3.7994714,94,0.71999997
-4.3794713,93,0.71999997
-4.5394716,93,1.8
-3.6394715,94,3.2399998
-1.9294714,93,2.9024127
-0.95947134,74,3.8939953
-0.30947134,74,3.5455887
-0.69947135,79,5.7599998
0.030528657,80,4.3349743
0.08052866,80,4.8433046
-0.16947135,80,4.8433046
-0.52947134,91,6.2145634
-0.68947136,91,8.825508
-0.4994713,89,9.826088
-0.20947134,89,2.9024127
0.41052866,87,9.885262
-0.29947135,95,17.709658
-0.13947135,95,15.990646
-0.04947134,95,10.44
0.67052865,87,14.565548
1.1205287,89,23.773632
1.8705287,98,23.087763
1.8705287,93,35.377213
1.7605287,91,43.775166
1.6105287,90,48.530617
1.3405286,91,49.38434
1.0805286,93,46.4902
1.3705287,93,43.225487
2.2205286,92,39.70459
2.6105285,92,39.660496
3.2005286,90,40.872288
2.2705286,92,30.657122
3.3105285,90,31.1686
4.3505287,90,25.842384
3.9805286,93,19.881649
2.7305286,99,19.164717
1.8005286,97,19.386591
0.80052865,97,18.486622
1.5405287,95,18.0036
2.2705286,94,20.883104
2.3005285,95,21.03152
2.2505286,96,20.316889
2.0405285,93,20.364674
1.8605287,93,17.81909
1.7105286,92,17.414476
1.6905286,94,16.299694
2.0105286,97,15.876775
1.9905287,93,22.33161
1.8405286,93,25.919998
1.7905287,92,26.28986
1.6205287,92,26.282465
1.9805287,89,25.929996
2.5905285,84,27.722336
3.1605287,80,28.47643
3.8905284,76,29.024128
3.9205287,74,20.008356
4.7505283,70,20.316889
4.5505285,71,20.907913
4.6105285,71,20.929596
3.4205287,77,15.124284
2.1105285,82,11.525623
1.3305286,83,10.495713
0.85052866,81,8.913181
-0.24947134,82,8.766573
-0.9294713,81,7.208994
-1.5894713,81,5.506941
-1.6094713,80,5.8048253
-1.4994713,80,6.2145634
-1.3294713,80,5.0911684
-1.4094714,81,5.7599998
-1.6694714,83,6.4799995
-1.4294714,79,6.12
-1.2694713,76,6.162207
-1.0094713,73,5.2416787
-0.57947135,65,6.193674
-0.32947135,68,5.6233797
1.8105286,67,4.198285
5.1505284,62,0.8049845
6.8705287,57,5.6920996
6.9505286,61,5.0911684
8.180529,56,4.0249224
8.410529,61,1.4399999
7.7405286,66,1.08
6.4905286,77,3.563818
4.4705286,88,7.289444
3.0405285,86,7.289444
1.7205287,74,6.5693827
1.4205287,68,5.154415
1.4705287,68,3.7064266
1.5605286,68,3.5455887
1.6105287,67,2.4149535
1.7705287,64,2.6208394
2.1905286,60,3.2399998
2.2205286,58,4.452954
2.2405286,61,7.729527
2.8105285,67,8.217153
3.2805285,67,8.891344
3.6705287,65,10.483357
4.2605286,66,16.299694
5.5705285,59,23.4
6.6505284,60,27
7.540529,58,26.649727
8.940529,53,20.3774
9.700529,58,12.783802
10.070529,59,14.904173
9.350529,65,19.008545
6.8105288,72,22.077717
4.2505283,81,22.702845
3.2005286,81,22.180206
2.8205285,82,22.322903
1.6705287,86,22.97522
1.0505286,88,20.883102
2.0405285,84,20.26899
1.5105287,95,19.826164
2.7005286,83,15.986593
3.6305285,77,16.595179
4.7205286,65,16.610792
5.1305285,55,15.5843
5.4405284,56,18.486622
5.5305285,59,23.587555
6.040529,60,26.474077
6.290529,65,36.06115
6.4605284,68,39.463947
7.1805286,67,43.56595
8.200529,65,41.90406
9.240529,64,37.441727
10.370529,64,37.998337
10.630529,62,34.653625
11.030529,64,32.839027
11.030529,67,29.74306
10.670529,71,28.555965
10.140529,73,27.06472
9.960529,72,29.144442
9.930529,71,31.716797
9.510529,71,28.185953
9.640529,71,36.343952
9.660529,70,40.036144
9.450529,71,37.462494
9.520529,68,46.34082
8.760529,73,39.496777
8.670529,72,39.724167
8.330529,74,32.090523
8.450529,73,30.10685
8.100529,74,27.757376
8.400529,72,31.394394
8.970529,69,29.914679
7.7505283,77,25.77962
8.600529,71,31.569351
9.560529,68,28.257132
11.250529,63,27.459293
10.340529,59,36.982006
12.070529,65,6.989936
9.030529,84,14.05845
8.740529,83,14.759999
8.760529,84,7.2
8.480529,87,9.511088
8.440529,88,10.315115
8.280529,82,10.440001
8.230529,79,9.531505
7.7405286,80,10.365251
7.8805285,89,15.379206
3.8305285,91,29.301876
2.0305285,92,30.599998
1.7805287,92,29.379177
3.1705287,87,35.281837
3.3605285,87,32.04202
2.8705285,88,26.368616
2.7905285,89,23.535301
2.6005285,89,22.104116
2.5105286,89,21.542923
2.3305285,90,19.70815
2.8205285,88,18.430452
3.7305286,81,19.242327
4.8205285,73,18.1041
6.1905284,66,19.0392
6.8005285,61,16.42247
7.040529,59,21.166653
7.0505285,57,23.557316
6.040529,61,32.55363
5.0305285,69,25.460936
4.7805285,73,20.326454
4.6705284,76,16.62249
2.9405286,89,22.79684
4.3605285,81,15.978484
3.5505285,86,25.478743
2.9105287,87,29.660152
1.2005286,88,42.17535
0.6905287,88,41.376514
0.79052866,88,38.526726
0.48052865,90,40.091137
0.55052865,91,35.143818
0.9405287,89,26.28986
1.0205287,89,23.042812
0.6905287,92,21.26744
0.85052866,87,26.220753
1.2505287,87,27.44749
0.85052866,79,34.268143
1.2905287,74,33.857227
2.1405284,70,35.690872
3.5905285,54,18.775301
4.1505284,51,17.643673
4.2805285,48,16.954432
4.3305287,45,13.797912
3.7105286,47,6.489992
2.8705285,51,8.473393
1.8705287,59,10.829959
2.3805285,59,9
3.3405285,58,24.881702
1.6205287,65,27.792374
0.38052866,82,51.771206
1.8305286,71,53.42696
0.91052866,86,39.9097
1.6605287,90,37.11319
1.4605286,91,39.541046
1.0505286,86,46.34082
0.72052866,90,52.199997
0.34052867,93,52.244667
0.47052866,89,42.60338
0.31052867,90,36.361782
0.80052865,86,39.6
1.1305287,83,43.61352
1.7905287,79,45.010075
1.9805287,76,42.699093
3.5205286,66,36.860905
3.2705286,68,37.45557
3.2505286,70,34.45484
3.1405284,73,32.714474
2.8205285,75,32.569557
2.2205286,81,31.104082
1.7905287,85,31.205997
1.5205287,86,27.009598
1.7405287,83,22.79684
0.72052866,86,22.805367
-0.38947132,90,21.626984
0.010528658,87,26.693459
0.10052866,87,18.430452
-0.58947134,92,18.751125
-1.2594713,90,24.881702
-1.4394714,91,25.40743
-1.2594713,90,26.727423
-1.2694713,89,26.476522
-0.15947133,84,30.216421
-0.30947134,84,33.62099
0.53052866,84,33.805515
1.5805286,80,38.881668
2.4505286,74,41.039997
2.8505285,69,41.401566
3.4905286,68,29.519999
4.0705285,64,28.496904
4.2305284,61,26.437336
4.0805287,61,22.751316
3.7105286,64,16.954432
1.8105286,72,13.779114
1.0705286,69,11.200571
0.050528657,73,8.78872
-0.07947134,77,6.6087217
-0.029471342,78,4.510787
-0.43947133,81,5.8048253
-0.5394713,81,8.28
-0.65947133,80,7.342588
-0.27947134,72,5.904439
0.31052867,62,7.7043357
1.2005286,61,7.127636
1.7605287,61,7.8625183
1.8805287,62,8.647496
1.7005286,71,9.6932955
1.8505287,68,6.9527545
3.1605287,59,10.703569
3.6005285,61,14.84318
3.6005285,68,16.311613
4.6405287,69,23.623243
2.5405285,84,17.309973
2.6405284,91,16.45007
4.040529,87,27.193705
4.6405287,84,29.947151
4.2605286,89,27.869207
3.0805285,97,24.850431
3.6505284,95,25.20257
2.4705286,100,20.188908
2.7405286,100,17.28
2.8905284,99,14.830076
3.8105285,99,12.758432
3.4305286,100,13.53236
4.3605285,99,14.458382
4.2305284,100,14.654254
4.4105287,100,14.4
4.4805284,100,14.529915
4.9505286,99,15.277749
5.5505285,100,18.58451
6.2305284,100,24.48
6.2705283,99,23.688984
7.8605285,99,32.90999
8.700529,94,48.50524
10.540529,83,56.23495
10.790529,82,55.369827
12.8005295,75,39.47708
12.540529,77,40.031284
12.910529,77,38.723015
12.640529,80,34.651752
11.960529,81,33.04361
